BEGINN_DATUM;BEGINN_UHRZEIT;ZEITZONE_VON;ENDE_DATUM;ENDE_UHRZEIT;ZEITZONE_BIS;GRUND_DER_MASSNAHME;RICHTUNG;MITTLERE_LEISTUNG_MW;MAXIMALE_LEISTUNG_MW;GESAMTE_ARBEIT_MWH;ANWEISENDER_UENB;ANFORDERNDER_UENB;BETROFFENE_ANLAGE;PRIMAERENERGIEART
08.01.2025;00:00;CET;09.01.2025;00:00;CET;Strombedingter Countertrade DE-DK1;Wirkleistungseinspeisung erhöhen;1027,5;1100;24660;TenneT DE;TenneT DE;Börse;Sonstiges
08.01.2025;00:15;CET;08.01.2025;00:30;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;105;105;26,25;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Börse;Sonstiges
08.01.2025;00:30;CET;08.01.2025;14:45;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;183,33;385;2383,25;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Heizkraftwerk Heilbronn Block 7;Konventionell
08.01.2025;00:30;CET;08.01.2025;16:30;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;498,92;740;7858;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Irsching 5;Konventionell
08.01.2025;00:30;CET;08.01.2025;21:00;CET;Strom- und Spannungsbedingter RD;Wirkleistungseinspeisung erhöhen;79,06;345;513,88;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Börse;Sonstiges
08.01.2025;00:45;CET;08.01.2025;07:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;196;200;1225;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;NIEDERAUSSEM_H;Konventionell
08.01.2025;01:00;CET;08.01.2025;15:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;60,86;73;852;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;WP Jardelund;Erneuerbar
08.01.2025;01:00;CET;08.01.2025;17:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;187;500;2058;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Knapsack 1;Konventionell
08.01.2025;01:30;CET;08.01.2025;16:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;200;200;2900;TenneT DE;TenneT DE;AVA Cluster Dollern;Erneuerbar
08.01.2025;01:45;CET;08.01.2025;15:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;128,62;206;1350,5;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;OWP UW Diele;Erneuerbar
08.01.2025;02:00;CET;08.01.2025;14:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;71;170;500;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;NIEHL-31-GUD;Konventionell
08.01.2025;02:00;CET;08.01.2025;16:15;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;453;654;6458;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Netzreservekraftwerk Bexbach A;Konventionell
08.01.2025;02:00;CET;08.01.2025;23:45;CET;Strombedingter Countertrade DE-DK2;Wirkleistungseinspeisung erhöhen;6;10;36;50Hertz;50Hertz;Börse;Sonstiges
08.01.2025;02:45;CET;08.01.2025;14:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;227;300;2553;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Emsland Block B;Konventionell
08.01.2025;03:00;CET;08.01.2025;17:15;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;285,44;320;4067,5;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;ReserveKW Staudinger 4;Konventionell
08.01.2025;03:00;CET;08.01.2025;22:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;40;43;752;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Netzreservekraftwerk Darmstadt/GTKW GT12;Konventionell
08.01.2025;03:30;CET;08.01.2025;14:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;262;400;2748;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;HAMMUENTROP_10;Konventionell
08.01.2025;03:30;CET;08.01.2025;16:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;180;180;2250;TenneT DE;TenneT DE;AVA Cluster Sottrum T411 T413;Erneuerbar
08.01.2025;04:00;CET;08.01.2025;16:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;343,96;410;4127,5;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Reservekraftwerk Altbach/Deizisau Block 1;Konventionell
08.01.2025;04:00;CET;08.01.2025;19:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;162;250;1131;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;Lippendorf VE;Konventionell
08.01.2025;04:30;CET;08.01.2025;20:30;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;402,81;705;6445;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Wilhelmshaven (ENGIE);Konventionell
08.01.2025;04:45;CET;08.01.2025;10:00;CET;Strom- und Spannungsbedingter RD;Wirkleistungseinspeisung reduzieren;120,59;475;512,5;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Börse;Sonstiges
08.01.2025;05:00;CET;08.01.2025;17:15;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;311,37;420;3814,25;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Gebersdorf 2;Konventionell
08.01.2025;05:00;CET;08.01.2025;18:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;429;667;5145;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;Jänschwalde (Standort);Konventionell
08.01.2025;05:00;CET;08.01.2025;18:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;470;683;4695;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;Schwarze Pumpe (Standort);Konventionell
08.01.2025;05:00;CET;09.01.2025;00:00;CET;Probestart (NetzRes);Wirkleistungseinspeisung reduzieren;352;500;6690;Amprion;Amprion;Börse;Konventionell
08.01.2025;05:00;CET;09.01.2025;00:00;CET;Probestart (NetzRes);Wirkleistungseinspeisung erhöhen;351;500;6670;Amprion;Amprion;Netzreservekraftwerk Weiher C;Konventionell
08.01.2025;05:30;CET;08.01.2025;15:30;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;323,95;421,4;3239,54;TenneT DE;TenneT DE;AVA Cluster Ohlensehlen;Erneuerbar
08.01.2025;05:30;CET;08.01.2025;16:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;200;200;2100;TenneT DE;TenneT DE;AVA Cluster Alfstedt;Erneuerbar
08.01.2025;05:45;CET;08.01.2025;19:15;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;125;180;1688;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;GERSTEINW_G (KapRes);Konventionell
08.01.2025;06:00;CET;08.01.2025;06:15;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;100;100;25;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Börse;Sonstiges
08.01.2025;06:00;CET;08.01.2025;14:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;260,11;397;1235,5;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;OWP UW Diele;Erneuerbar
08.01.2025;06:00;CET;08.01.2025;15:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;41;97;327;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;HAMMUENTROP_10;Konventionell
08.01.2025;06:00;CET;08.01.2025;15:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;61;156;303;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;HAMMUENTROP_20;Konventionell
08.01.2025;06:00;CET;08.01.2025;15:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;633,96;878;4120,75;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;OWP UW Emden-Ost;Erneuerbar
08.01.2025;06:00;CET;08.01.2025;15:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;16;18;144;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;WP Jardelund;Erneuerbar
08.01.2025;06:00;CET;08.01.2025;15:45;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;148,69;270;1449,75;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Irsching 5;Konventionell
08.01.2025;06:00;CET;08.01.2025;16:15;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;181,71;200;1862,5;TenneT DE;TenneT DE;SHN Cluster Handewitt T414 T415;Erneuerbar
08.01.2025;06:00;CET;08.01.2025;16:15;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;181,71;200;1862,5;TenneT DE;TenneT DE;SHN Cluster Heide West T411 T412;Erneuerbar
08.01.2025;06:00;CET;08.01.2025;16:15;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;91,46;100;937,5;TenneT DE;TenneT DE;SHN Cluster Heide West T413;Erneuerbar
08.01.2025;06:00;CET;08.01.2025;16:15;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;181,71;200;1862,5;TenneT DE;TenneT DE;SHN Cluster Husum Nord;Erneuerbar
08.01.2025;06:00;CET;08.01.2025;16:15;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;181,71;200;1862,5;TenneT DE;TenneT DE;SHN Cluster Süderdonn T411;Erneuerbar
08.01.2025;06:00;CET;08.01.2025;16:15;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;91,46;100;937,5;TenneT DE;TenneT DE;SHN Cluster Süderdonn T412 T413;Erneuerbar
08.01.2025;06:00;CET;08.01.2025;17:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;73;190;808;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;KMW_KW3;Konventionell
08.01.2025;06:00;CET;08.01.2025;20:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;68;98;884;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;50H Berlin Marzahn;Konventionell
08.01.2025;06:00;CET;08.01.2025;20:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;234;276;3279;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;50H Berlin Mitte;Konventionell
08.01.2025;06:00;CET;08.01.2025;20:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;367,49;804;4409,88;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;OWP UW Büttel;Erneuerbar
08.01.2025;06:00;CET;08.01.2025;23:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;114;332;1860;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;50H UW Bertikow;Erneuerbar
08.01.2025;06:00;CET;09.01.2025;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;83;195;1491;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;50H Berlin Mitte;Konventionell
08.01.2025;06:30;CET;08.01.2025;17:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;253;416;2660;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;Lippendorf EnBW;Konventionell
08.01.2025;07:00;CET;08.01.2025;14:45;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;129,75;500;519;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Vorarlberger Ilwerke;Sonstiges
08.01.2025;07:00;CET;08.01.2025;16:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;66;301;595;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;Jänschwalde (Standort);Konventionell
08.01.2025;07:00;CET;08.01.2025;17:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;267;392;2666;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;Lippendorf VE;Konventionell
08.01.2025;07:00;CET;08.01.2025;18:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;133;321;929;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;Schkopau;Konventionell
08.01.2025;07:00;CET;08.01.2025;19:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;42;47;335;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;50H Berlin Marzahn;Konventionell
08.01.2025;07:00;CET;08.01.2025;19:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;125;200;872;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;Lippendorf EnBW;Konventionell
08.01.2025;07:00;CET;08.01.2025;20:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;57;135;687;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;50H Berlin Lichterfelde;Konventionell
08.01.2025;07:00;CET;08.01.2025;20:30;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;222;400;2549;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;HAMMUENTROP_10;Konventionell
08.01.2025;07:00;CET;08.01.2025;22:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;50;52;749;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;50H Hamburg Tiefstack GuD;Konventionell
08.01.2025;07:15;CET;08.01.2025;13:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;60;60;345;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Rheinhafen-Dampfkraftwerk Karlsruhe Block 8;Konventionell
08.01.2025;07:45;CET;08.01.2025;08:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;81;81;20,25;TenneT DE;TenneT DE;Börse;Sonstiges
08.01.2025;07:45;CET;08.01.2025;09:15;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;115;150;172,5;TenneT DE;TenneT DE;Irsching 5;Konventionell
08.01.2025;07:45;CET;08.01.2025;09:30;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;104,43;150;182,75;TenneT DE;TenneT DE;Irsching 4;Konventionell
08.01.2025;08:00;CET;08.01.2025;14:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;183;194;1096;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;WEISWEILER_VGTG3;Konventionell
08.01.2025;08:00;CET;08.01.2025;14:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;184;196;1105;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;WEISWEILERVGT_H3;Konventionell
08.01.2025;08:00;CET;08.01.2025;16:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;40;40;320;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;Rostock Kohlekraftwerk;Konventionell
08.01.2025;08:00;CET;08.01.2025;20:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;21;23;191;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;50H Halle-Trotha HKW;Konventionell
08.01.2025;08:15;CET;08.01.2025;15:30;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;93,53;157,95;678,07;TenneT DE;TenneT DE;AVA Cluster Twistetal;Erneuerbar
08.01.2025;08:45;CET;08.01.2025;12:15;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;120,14;135;420,5;TransnetBW;50Hertz;Grosskraftwerk Mannheim Block 9;Konventionell
08.01.2025;08:45;CET;08.01.2025;13:45;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;60;109;301;50Hertz;50Hertz;50H UW Schönewalde;Erneuerbar
08.01.2025;08:45;CET;08.01.2025;14:45;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;155,83;270;935;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Irsching 5;Konventionell
08.01.2025;08:45;CET;08.01.2025;21:15;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;94;130;1175;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Reservekraftwerk Walheim Block 2;Konventionell
08.01.2025;09:00;CET;08.01.2025;12:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;117;290;350;50Hertz;50Hertz;50H OWP Arkona;Erneuerbar
08.01.2025;09:00;CET;08.01.2025;12:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;190;219;570;50Hertz;50Hertz;50H UW Bertikow;Erneuerbar
08.01.2025;09:00;CET;08.01.2025;12:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;28;32;86;50Hertz;50Hertz;50H UW Wustermark;Erneuerbar
08.01.2025;09:00;CET;08.01.2025;12:15;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;46;51;151;50Hertz;50Hertz;50H UW Wessin;Erneuerbar
08.01.2025;09:00;CET;08.01.2025;13:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;98;193;367,5;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Rheinhafen-Dampfkraftwerk Karlsruhe Block 8;Konventionell
08.01.2025;09:00;CET;08.01.2025;13:30;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;109;118;491;50Hertz;50Hertz;50H UW Putlitz;Erneuerbar
08.01.2025;09:00;CET;08.01.2025;13:45;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;101,88;150;407,5;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Irsching 4;Konventionell
08.01.2025;09:00;CET;08.01.2025;15:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;78;115;235;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Knapsack 1;Konventionell
08.01.2025;09:00;CET;08.01.2025;17:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;329,9;600;1649,5;TransnetBW;50Hertz;Vorarlberger Ilwerke;Sonstiges
08.01.2025;09:15;CET;08.01.2025;15:30;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;210,94;282,46;1318,37;TenneT DE;TenneT DE;AVA Cluster Elsen;Erneuerbar
08.01.2025;09:15;CET;08.01.2025;15:30;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;246,97;269,12;1543,55;TenneT DE;TenneT DE;AVA Cluster Wechold;Erneuerbar
08.01.2025;09:45;CET;08.01.2025;13:45;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;218,13;370;872,5;TransnetBW;50Hertz;Rheinhafen-Dampfkraftwerk Karlsruhe Block 8;Konventionell
08.01.2025;09:45;CET;08.01.2025;14:30;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;72,22;135;162,5;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Heizkraftwerk Altbach/Deizisau Block 2;Konventionell
08.01.2025;10:00;CET;08.01.2025;10:30;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;26;26;13;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Vorarlberger Ilwerke;Sonstiges
08.01.2025;10:00;CET;08.01.2025;12:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;70;70;140;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;50H UW Schönewalde;Erneuerbar
08.01.2025;10:00;CET;08.01.2025;12:15;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;81;115;181;50Hertz;50Hertz;50H OWP Wikinger;Erneuerbar
08.01.2025;10:00;CET;08.01.2025;14:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;51;51;204;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;LAUSWARD_GUDF;Konventionell
08.01.2025;10:00;CET;08.01.2025;14:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;21;21;84;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Netzreservekraftwerk Darmstadt/GTKW GT12;Konventionell
08.01.2025;10:00;CET;08.01.2025;14:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;30;30;120;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;ReserveKW Staudinger 4;Konventionell
08.01.2025;10:00;CET;08.01.2025;16:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;210,72;251,52;1264,31;TenneT DE;TenneT DE;AVA Cluster Helmstedt;Erneuerbar
08.01.2025;10:00;CET;08.01.2025;16:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;96,67;100;580;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Reservekraftwerk Rheinhafen-Dampfkraftwerk Karlsruhe Block 4;Konventionell
08.01.2025;10:00;CET;08.01.2025;18:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;44;104;305;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Netzreservekraftwerk Bexbach A;Konventionell
08.01.2025;10:15;CET;08.01.2025;16:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;183,78;216,66;1056,73;TenneT DE;TenneT DE;AVA Cluster Stadorf;Erneuerbar
08.01.2025;11:00;CET;08.01.2025;12:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;100;100;100;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;STUMMHAFEN_10;Konventionell
08.01.2025;11:00;CET;08.01.2025;13:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;179;195;358;50Hertz;TenneT DE;50H OWP Baltic Eagle;Erneuerbar
08.01.2025;11:00;CET;08.01.2025;13:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;28;31;57;50Hertz;TenneT DE;50H UW Altentreptow;Erneuerbar
08.01.2025;11:00;CET;08.01.2025;13:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;24;24;48;50Hertz;TenneT DE;50H UW Iven;Erneuerbar
08.01.2025;11:00;CET;08.01.2025;13:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;79,88;98;159,75;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Zolling 5;Konventionell
08.01.2025;11:00;CET;08.01.2025;13:30;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;163;197;407;50Hertz;TenneT DE;50H OWP Arcadis Ost 1;Erneuerbar
08.01.2025;11:00;CET;08.01.2025;15:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;209;310;836;50Hertz;TenneT DE;50H OWP Arkona;Erneuerbar
08.01.2025;11:00;CET;08.01.2025;16:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;170;255;849;50Hertz;TenneT DE;50H OWP Wikinger;Erneuerbar
08.01.2025;11:00;CET;08.01.2025;16:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;48;100;238;50Hertz;TenneT DE;50H UW Bertikow;Erneuerbar
08.01.2025;11:00;CET;08.01.2025;16:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;35;52;176;50Hertz;TenneT DE;50H UW Wessin;Erneuerbar
08.01.2025;11:00;CET;08.01.2025;16:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;22;34;89;50Hertz;TenneT DE;50H UW Wustermark;Erneuerbar
08.01.2025;11:00;CET;08.01.2025;17:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;363;400;2177;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;HAMMUENTROP_20;Konventionell
08.01.2025;12:00;CET;08.01.2025;14:15;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;126;187;283;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;GERSTEINW_G (KapRes);Konventionell
08.01.2025;12:00;CET;08.01.2025;16:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;186;248;743;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;Boxberg (Standort);Konventionell
08.01.2025;12:00;CET;08.01.2025;20:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;226;460;1353;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;Schwarze Pumpe (Standort);Konventionell
08.01.2025;12:00;CET;08.01.2025;21:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;118;286;1064;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;Boxberg (Standort);Konventionell
08.01.2025;12:15;CET;08.01.2025;16:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;58;89;159;50Hertz;TenneT DE;50H UW Schönewalde;Erneuerbar
08.01.2025;13:00;CET;08.01.2025;14:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;117;117;117;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;NIEHL-II;Konventionell
08.01.2025;13:00;CET;08.01.2025;15:30;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;317,24;754,65;793,11;TenneT DE;TenneT DE;OWP UW Büttel;Erneuerbar
08.01.2025;13:30;CET;08.01.2025;16:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;93;107;233;50Hertz;TenneT DE;50H UW Putlitz;Erneuerbar
